Port Name,Date,Month,Vehicle Type,Number of People,Port ID
Del Rio,2018-07-01,July,Trucks,6685,8
Del Rio,2018-07-01,July,Pedestrians,4463,8
Del Rio,2018-07-01,July,Personal Vehicle Passengers,280431,8
Del Rio,2018-07-01,July,Truck Containers Empty,1441,8
Del Rio,2018-07-01,July,Truck Containers Full,5254,8
Del Rio,2018-06-01,June,Trucks,6715,8
Del Rio,2018-06-01,June,Truck Containers Full,5274,8
Del Rio,2018-06-01,June,Truck Containers Empty,1452,8
Del Rio,2018-06-01,June,Personal Vehicles,137368,8
Del Rio,2018-06-01,June,Pedestrians,10170,8
Del Rio,2018-06-01,June,Personal Vehicle Passengers,266936,8
Del Rio,2018-05-01,May,Pedestrians,15413,8
Del Rio,2018-05-01,May,Personal Vehicle Passengers,270897,8
Del Rio,2018-05-01,May,Truck Containers Empty,1507,8
Del Rio,2018-05-01,May,Personal Vehicles,141443,8
Del Rio,2018-05-01,May,Truck Containers Full,5515,8
Del Rio,2018-05-01,May,Trucks,7013,8
Del Rio,2018-04-01,April,Truck Containers Empty,1400,8
Del Rio,2018-04-01,April,Truck Containers Full,5127,8
Del Rio,2018-04-01,April,Personal Vehicles,137880,8
Del Rio,2018-04-01,April,Personal Vehicle Passengers,269070,8
Del Rio,2018-04-01,April,Trucks,6516,8
Del Rio,2018-04-01,April,Pedestrians,17170,8
Del Rio,2018-03-01,March,Trucks,6694,8
Del Rio,2018-03-01,March,Personal Vehicle Passengers,279066,8
Del Rio,2018-03-01,March,Truck Containers Full,5335,8
Del Rio,2018-03-01,March,Pedestrians,15229,8
Del Rio,2018-03-01,March,Personal Vehicles,141168,8
Del Rio,2018-03-01,March,Truck Containers Empty,1368,8
Del Rio,2018-02-01,February,Truck Containers Empty,1312,8
Del Rio,2018-02-01,February,Pedestrians,17214,8
Del Rio,2018-02-01,February,Personal Vehicles,125072,8
Del Rio,2018-02-01,February,Personal Vehicle Passengers,242647,8
Del Rio,2018-02-01,February,Truck Containers Full,4679,8
Del Rio,2018-02-01,February,Trucks,5981,8
Del Rio,2018-01-01,January,Personal Vehicles,132704,8
Del Rio,2018-01-01,January,Personal Vehicle Passengers,266796,8
Del Rio,2018-01-01,January,Truck Containers Full,4750,8
Del Rio,2018-01-01,January,Pedestrians,13071,8
Del Rio,2018-01-01,January,Truck Containers Empty,1372,8
Del Rio,2018-01-01,January,Trucks,6111,8
Douglas,2020-02-01,February,Bus Passengers,1100,9
Douglas,2020-02-01,February,Pedestrians,73203,9
Douglas,2020-02-01,February,Personal Vehicle Passengers,190627,9
Douglas,2020-02-01,February,Personal Vehicles,116495,9
Douglas,2020-02-01,February,Truck Containers Full,1349,9
Douglas,2020-02-01,February,Trucks,2287,9
Douglas,2020-01-01,January,Pedestrians,79229,9
Douglas,2020-01-01,January,Personal Vehicle Passengers,198559,9
Douglas,2020-01-01,January,Personal Vehicles,119134,9
Douglas,2020-01-01,January,Truck Containers Full,1193,9
Douglas,2020-01-01,January,Trucks,2189,9
Douglas,2019-12-01,December,Pedestrians,95278,9
Douglas,2019-12-01,December,Personal Vehicle Passengers,207180,9
Douglas,2019-12-01,December,Personal Vehicles,114243,9
Douglas,2019-12-01,December,Truck Containers Full,1451,9
Douglas,2019-12-01,December,Trucks,2027,9
Douglas,2019-11-01,November,Pedestrians,84741,9
Douglas,2019-11-01,November,Personal Vehicle Passengers,191612,9
Douglas,2019-11-01,November,Personal Vehicles,108859,9
Douglas,2019-11-01,November,Truck Containers Full,1458,9
Douglas,2019-11-01,November,Trucks,2025,9
Douglas,2019-10-01,October,Bus Passengers,1331,9
Douglas,2019-10-01,October,Pedestrians,89494,9
Douglas,2019-10-01,October,Personal Vehicle Passengers,206672,9
Douglas,2019-10-01,October,Personal Vehicles,118767,9
Douglas,2019-10-01,October,Truck Containers Full,1815,9
Douglas,2019-10-01,October,Trucks,2475,9
Douglas,2019-09-01,September,Bus Passengers,1960,9
Douglas,2019-09-01,September,Pedestrians,79371,9
Douglas,2019-09-01,September,Personal Vehicle Passengers,226376,9
Douglas,2019-09-01,September,Personal Vehicles,126808,9
Douglas,2019-09-01,September,Truck Containers Full,1597,9
Douglas,2019-09-01,September,Trucks,2165,9
Douglas,2019-08-01,August,Bus Passengers,1521,9
Douglas,2019-08-01,August,Pedestrians,78105,9
Douglas,2019-08-01,August,Personal Vehicle Passengers,253906,9
Douglas,2019-08-01,August,Personal Vehicles,140953,9
Douglas,2019-08-01,August,Truck Containers Full,1834,9
Douglas,2019-08-01,August,Trucks,2400,9
Douglas,2019-07-01,July,Bus Passengers,1848,9
Douglas,2019-07-01,July,Pedestrians,71712,9
Douglas,2019-07-01,July,Personal Vehicle Passengers,235777,9
Douglas,2019-07-01,July,Personal Vehicles,129492,9
Douglas,2019-07-01,July,Truck Containers Full,1774,9
Douglas,2019-07-01,July,Trucks,2324,9
Douglas,2019-06-01,June,Bus Passengers,1384,9
Douglas,2019-06-01,June,Pedestrians,66139,9
Douglas,2019-06-01,June,Personal Vehicle Passengers,218818,9
Douglas,2019-06-01,June,Personal Vehicles,124335,9
Douglas,2019-06-01,June,Truck Containers Full,1597,9
Douglas,2019-06-01,June,Trucks,2056,9
Douglas,2019-05-01,May,Trucks,2314,9
Douglas,2019-05-01,May,Truck Containers Full,1829,9
Douglas,2019-05-01,May,Personal Vehicles,132850,9
Douglas,2019-05-01,May,Personal Vehicle Passengers,234941,9
Douglas,2019-05-01,May,Pedestrians,42511,9
Douglas,2019-05-01,May,Bus Passengers,1335,9
Douglas,2019-04-01,April,Trucks,2141,9
Douglas,2019-04-01,April,Truck Containers Full,1646,9
Douglas,2019-04-01,April,Personal Vehicles,129657,9
Douglas,2019-04-01,April,Personal Vehicle Passengers,230250,9
Douglas,2019-04-01,April,Pedestrians,79037,9
Douglas,2019-04-01,April,Bus Passengers,1365,9
Douglas,2019-03-01,March,Truck Containers Full,1639,9
Douglas,2019-03-01,March,Pedestrians,75746,9
Douglas,2019-03-01,March,Personal Vehicle Passengers,255070,9
Douglas,2019-03-01,March,Personal Vehicles,144173,9
Douglas,2019-03-01,March,Trucks,2175,9
Douglas,2019-02-01,February,Truck Containers Full,1622,9
Douglas,2019-02-01,February,Trucks,2140,9
Douglas,2019-02-01,February,Personal Vehicle Passengers,222245,9
Douglas,2019-02-01,February,Pedestrians,65680,9
Douglas,2019-02-01,February,Personal Vehicles,125735,9
Douglas,2019-02-01,February,Bus Passengers,1961,9
Douglas,2019-01-01,January,Personal Vehicles,132376,9
Douglas,2019-01-01,January,Truck Containers Full,1786,9
Douglas,2019-01-01,January,Personal Vehicle Passengers,236767,9
Douglas,2019-01-01,January,Bus Passengers,1961,9
Douglas,2019-01-01,January,Trucks,2346,9
Douglas,2019-01-01,January,Pedestrians,70359,9
Douglas,2018-12-01,December,Trucks,2111,9
Douglas,2018-12-01,December,Personal Vehicle Passengers,253398,9
Douglas,2018-12-01,December,Truck Containers Full,1560,9
Douglas,2018-12-01,December,Pedestrians,85434,9
Douglas,2018-12-01,December,Personal Vehicles,137719,9
Douglas,2018-12-01,December,Bus Passengers,2360,9
Douglas,2018-11-01,November,Trucks,2260,9
Douglas,2018-11-01,November,Personal Vehicles,135094,9
Douglas,2018-11-01,November,Truck Containers Full,1687,9
Douglas,2018-11-01,November,Pedestrians,50558,9
Douglas,2018-11-01,November,Bus Passengers,1804,9
Douglas,2018-11-01,November,Personal Vehicle Passengers,237981,9
Douglas,2018-10-01,October,Pedestrians,70359,9
Douglas,2018-10-01,October,Trucks,2485,9
Douglas,2018-10-01,October,Personal Vehicles,140599,9
Douglas,2018-10-01,October,Truck Containers Full,1854,9
Douglas,2018-10-01,October,Personal Vehicle Passengers,246322,9
Douglas,2018-10-01,October,Bus Passengers,1961,9
Douglas,2018-09-01,September,Personal Vehicle Passengers,249802,9
Douglas,2018-09-01,September,Truck Containers Full,1635,9
Douglas,2018-09-01,September,Pedestrians,66770,9
Douglas,2018-09-01,September,Trucks,2166,9
Douglas,2018-09-01,September,Personal Vehicles,140403,9
Douglas,2018-08-01,August,Personal Vehicle Passengers,265172,9
Douglas,2018-08-01,August,Truck Containers Full,1830,9
Douglas,2018-08-01,August,Bus Passengers,3063,9
Douglas,2018-08-01,August,Personal Vehicles,148046,9
Douglas,2018-08-01,August,Trucks,2427,9
Douglas,2018-08-01,August,Pedestrians,71428,9
Douglas,2018-07-01,July,Personal Vehicles,142241,9
Douglas,2018-07-01,July,Bus Passengers,3403,9
Douglas,2018-07-01,July,Trucks,2261,9
Douglas,2018-07-01,July,Pedestrians,65909,9
Douglas,2018-07-01,July,Truck Containers Full,1733,9
Douglas,2018-07-01,July,Personal Vehicle Passengers,264916,9
Douglas,2018-06-01,June,Pedestrians,61242,9
Douglas,2018-06-01,June,Trucks,2353,9
Douglas,2018-06-01,June,Personal Vehicles,140953,9
Douglas,2018-06-01,June,Truck Containers Full,1763,9
Douglas,2018-06-01,June,Personal Vehicle Passengers,253849,9
Douglas,2018-06-01,June,Bus Passengers,1965,9
Douglas,2018-05-01,May,Truck Containers Full,1871,9
Douglas,2018-05-01,May,Pedestrians,71973,9
Douglas,2018-05-01,May,Trucks,2433,9
Douglas,2018-05-01,May,Bus Passengers,1859,9
Douglas,2018-05-01,May,Personal Vehicles,153210,9
Douglas,2018-05-01,May,Personal Vehicle Passengers,275960,9
Douglas,2018-04-01,April,Personal Vehicle Passengers,268815,9
Douglas,2018-04-01,April,Trucks,2385,9
Douglas,2018-04-01,April,Bus Passengers,1901,9
Douglas,2018-04-01,April,Personal Vehicles,150162,9
Douglas,2018-04-01,April,Pedestrians,71108,9
Douglas,2018-04-01,April,Truck Containers Full,1801,9
Douglas,2018-03-01,March,Pedestrians,75746,9
Douglas,2018-03-01,March,Trucks,2221,9
Douglas,2018-03-01,March,Bus Passengers,2282,9
Douglas,2018-03-01,March,Personal Vehicle Passengers,277490,9
Douglas,2018-03-01,March,Personal Vehicles,155297,9
Douglas,2018-03-01,March,Truck Containers Full,1707,9
Douglas,2018-02-01,February,Truck Containers Full,1793,9
Douglas,2018-02-01,February,Trucks,2329,9
Douglas,2018-02-01,February,Personal Vehicle Passengers,242780,9
Douglas,2018-02-01,February,Personal Vehicles,137337,9
Douglas,2018-02-01,February,Pedestrians,76585,9
Douglas,2018-02-01,February,Bus Passengers,1777,9
Douglas,2018-01-01,January,Pedestrians,80456,9
Douglas,2018-01-01,January,Personal Vehicles,146131,9
Douglas,2018-01-01,January,Personal Vehicle Passengers,262027,9
Douglas,2018-01-01,January,Truck Containers Full,1810,9
Douglas,2018-01-01,January,Bus Passengers,2461,9
Douglas,2018-01-01,January,Trucks,2373,9
Eagle Pass,2020-02-01,February,Bus Passengers,5360,10
Eagle Pass,2020-02-01,February,Pedestrians,59572,10
Eagle Pass,2020-02-01,February,Personal Vehicle Passengers,461922,10
Eagle Pass,2020-02-01,February,Personal Vehicles,229709,10
Eagle Pass,2020-02-01,February,Rail Containers Empty,14380,10
Eagle Pass,2020-02-01,February,Rail Containers Full,12033,10
Eagle Pass,2020-02-01,February,Truck Containers Empty,5075,10
Eagle Pass,2020-02-01,February,Truck Containers Full,9105,10
Eagle Pass,2020-02-01,February,Trucks,14204,10
Eagle Pass,2020-01-01,January,Bus Passengers,10451,10
Eagle Pass,2020-01-01,January,Pedestrians,68879,10
Eagle Pass,2020-01-01,January,Personal Vehicle Passengers,505610,10
Eagle Pass,2020-01-01,January,Personal Vehicles,239675,10
Eagle Pass,2020-01-01,January,Rail Containers Empty,15226,10
Eagle Pass,2020-01-01,January,Rail Containers Full,11954,10
Eagle Pass,2020-01-01,January,Truck Containers Empty,5268,10
Eagle Pass,2020-01-01,January,Truck Containers Full,9416,10
Eagle Pass,2020-01-01,January,Trucks,14820,10
Eagle Pass,2019-12-01,December,Bus Passengers,8525,10
Eagle Pass,2019-12-01,December,Pedestrians,84409,10
Eagle Pass,2019-12-01,December,Personal Vehicle Passengers,550485,10
Eagle Pass,2019-12-01,December,Personal Vehicles,256674,10
Eagle Pass,2019-12-01,December,Rail Containers Empty,17057,10
Eagle Pass,2019-12-01,December,Rail Containers Full,9933,10
Eagle Pass,2019-12-01,December,Truck Containers Empty,2311,10
Eagle Pass,2019-12-01,December,Truck Containers Full,11096,10
Eagle Pass,2019-12-01,December,Trucks,13391,10
Eagle Pass,2019-11-01,November,Bus Passengers,5582,10
Eagle Pass,2019-11-01,November,Pedestrians,72159,10
Eagle Pass,2019-11-01,November,Personal Vehicle Passengers,493185,10
Eagle Pass,2019-11-01,November,Personal Vehicles,234770,10
Eagle Pass,2019-11-01,November,Rail Containers Empty,16245,10
Eagle Pass,2019-11-01,November,Rail Containers Full,12372,10
Eagle Pass,2019-11-01,November,Truck Containers Empty,2430,10
Eagle Pass,2019-11-01,November,Truck Containers Full,12047,10
Eagle Pass,2019-11-01,November,Trucks,14456,10
Eagle Pass,2019-10-01,October,Bus Passengers,5380,10
Eagle Pass,2019-10-01,October,Pedestrians,70386,10
Eagle Pass,2019-10-01,October,Personal Vehicle Passengers,473281,10
Eagle Pass,2019-10-01,October,Personal Vehicles,232358,10
Eagle Pass,2019-10-01,October,Rail Containers Empty,16712,10
Eagle Pass,2019-10-01,October,Rail Containers Full,13183,10
Eagle Pass,2019-10-01,October,Truck Containers Empty,2620,10
Eagle Pass,2019-10-01,October,Truck Containers Full,13027,10
Eagle Pass,2019-10-01,October,Trucks,15636,10
Eagle Pass,2019-09-01,September,Bus Passengers,5888,10
Eagle Pass,2019-09-01,September,Pedestrians,68664,10
Eagle Pass,2019-09-01,September,Personal Vehicle Passengers,473965,10
Eagle Pass,2019-09-01,September,Personal Vehicles,231478,10
Eagle Pass,2019-09-01,September,Rail Containers Empty,14710,10
Eagle Pass,2019-09-01,September,Rail Containers Full,12652,10
Eagle Pass,2019-09-01,September,Truck Containers Empty,2475,10
Eagle Pass,2019-09-01,September,Truck Containers Full,11760,10
Eagle Pass,2019-09-01,September,Trucks,14224,10
Eagle Pass,2019-08-01,August,Bus Passengers,9075,10
Eagle Pass,2019-08-01,August,Pedestrians,72752,10
Eagle Pass,2019-08-01,August,Personal Vehicle Passengers,509227,10
Eagle Pass,2019-08-01,August,Personal Vehicles,240443,10
Eagle Pass,2019-08-01,August,Rail Containers Empty,16468,10
Eagle Pass,2019-08-01,August,Rail Containers Full,13766,10
Eagle Pass,2019-08-01,August,Truck Containers Empty,2740,10
Eagle Pass,2019-08-01,August,Truck Containers Full,13121,10
Eagle Pass,2019-08-01,August,Trucks,15846,10
Eagle Pass,2019-07-01,July,Bus Passengers,11842,10
Eagle Pass,2019-07-01,July,Pedestrians,76682,10
Eagle Pass,2019-07-01,July,Personal Vehicle Passengers,538334,10
Eagle Pass,2019-07-01,July,Personal Vehicles,245755,10
Eagle Pass,2019-07-01,July,Rail Containers Empty,15700,10
Eagle Pass,2019-07-01,July,Rail Containers Full,14266,10
Eagle Pass,2019-07-01,July,Truck Containers Empty,2749,10
Eagle Pass,2019-07-01,July,Truck Containers Full,13459,10
Eagle Pass,2019-07-01,July,Trucks,16196,10
Eagle Pass,2019-06-01,June,Trucks,14556,10
Eagle Pass,2019-06-01,June,Truck Containers Full,12103,10
Eagle Pass,2019-06-01,June,Truck Containers Empty,2486,10
Eagle Pass,2019-06-01,June,Rail Containers Full,13882,10
Eagle Pass,2019-06-01,June,Rail Containers Empty,14243,10
Eagle Pass,2019-06-01,June,Personal Vehicles,241879,10
Eagle Pass,2019-06-01,June,Personal Vehicle Passengers,507039,10
Eagle Pass,2019-06-01,June,Pedestrians,65036,10
Eagle Pass,2019-06-01,June,Bus Passengers,5387,10
Eagle Pass,2019-05-01,May,Bus Passengers,4671,10
Eagle Pass,2019-05-01,May,Pedestrians,77774,10
Eagle Pass,2019-05-01,May,Personal Vehicle Passengers,485232,10
Eagle Pass,2019-05-01,May,Personal Vehicles,237325,10
Eagle Pass,2019-05-01,May,Rail Containers Empty,15448,10
Eagle Pass,2019-05-01,May,Rail Containers Full,14672,10
Eagle Pass,2019-05-01,May,Truck Containers Empty,2868,10
Eagle Pass,2019-05-01,May,Truck Containers Full,12720,10
Eagle Pass,2019-05-01,May,Trucks,15557,10
Eagle Pass,2019-04-01,April,Bus Passengers,5715,10
Eagle Pass,2019-04-01,April,Pedestrians,92958,10
Eagle Pass,2019-04-01,April,Personal Vehicle Passengers,453938,10
Eagle Pass,2019-04-01,April,Personal Vehicles,214180,10
Eagle Pass,2019-04-01,April,Rail Containers Empty,14984,10
Eagle Pass,2019-04-01,April,Rail Containers Full,13986,10
Eagle Pass,2019-04-01,April,Truck Containers Empty,2509,10
Eagle Pass,2019-04-01,April,Truck Containers Full,12652,10
Eagle Pass,2019-04-01,April,Trucks,15145,10
Eagle Pass,2019-03-01,March,Rail Containers Empty,13361,10
Eagle Pass,2019-03-01,March,Truck Containers Empty,2516,10
Eagle Pass,2019-03-01,March,Truck Containers Full,12844,10
Eagle Pass,2019-03-01,March,Bus Passengers,5242,10
Eagle Pass,2019-03-01,March,Personal Vehicles,261588,10
Eagle Pass,2019-03-01,March,Personal Vehicle Passengers,538989,10
Eagle Pass,2019-03-01,March,Rail Containers Full,14844,10
Eagle Pass,2019-03-01,March,Pedestrians,70186,10
Eagle Pass,2019-03-01,March,Trucks,15352,10
Eagle Pass,2019-02-01,February,Rail Containers Full,9867,10
Eagle Pass,2019-02-01,February,Truck Containers Empty,2186,10
Eagle Pass,2019-02-01,February,Personal Vehicles,219356,10
Eagle Pass,2019-02-01,February,Personal Vehicle Passengers,444673,10
Eagle Pass,2019-02-01,February,Bus Passengers,3705,10
Eagle Pass,2019-02-01,February,Rail Containers Empty,13679,10
Eagle Pass,2019-02-01,February,Trucks,14246,10
Eagle Pass,2019-02-01,February,Truck Containers Full,12069,10
Eagle Pass,2019-02-01,February,Pedestrians,53816,10
Eagle Pass,2019-01-01,January,Personal Vehicles,239318,10
Eagle Pass,2019-01-01,January,Truck Containers Full,12834,10
Eagle Pass,2019-01-01,January,Bus Passengers,7906,10
Eagle Pass,2019-01-01,January,Pedestrians,56810,10
Eagle Pass,2019-01-01,January,Personal Vehicle Passengers,501254,10
Eagle Pass,2019-01-01,January,Rail Containers Empty,14828,10
Eagle Pass,2019-01-01,January,Truck Containers Empty,2408,10
Eagle Pass,2019-01-01,January,Trucks,15227,10
Eagle Pass,2019-01-01,January,Rail Containers Full,9682,10
Eagle Pass,2018-12-01,December,Rail Containers Full,13577,10
Eagle Pass,2018-12-01,December,Truck Containers Empty,2340,10
Eagle Pass,2018-12-01,December,Rail Containers Empty,17767,10
Eagle Pass,2018-12-01,December,Truck Containers Full,10642,10
Eagle Pass,2018-12-01,December,Trucks,12970,10
Eagle Pass,2018-12-01,December,Personal Vehicle Passengers,555481,10
Eagle Pass,2018-12-01,December,Pedestrians,2014,10
Eagle Pass,2018-12-01,December,Bus Passengers,3442,10
Eagle Pass,2018-12-01,December,Personal Vehicles,254868,10
Eagle Pass,2018-11-01,November,Trucks,14819,10
Eagle Pass,2018-11-01,November,Personal Vehicles,240127,10
Eagle Pass,2018-11-01,November,Personal Vehicle Passengers,500936,10
Eagle Pass,2018-11-01,November,Truck Containers Empty,2478,10
Eagle Pass,2018-11-01,November,Truck Containers Full,12376,10
Eagle Pass,2018-11-01,November,Pedestrians,63671,10
Eagle Pass,2018-11-01,November,Rail Containers Full,12817,10
Eagle Pass,2018-11-01,November,Bus Passengers,4311,10
Eagle Pass,2018-11-01,November,Rail Containers Empty,18479,10
Eagle Pass,2018-10-01,October,Personal Vehicle Passengers,498383,10
Eagle Pass,2018-10-01,October,Truck Containers Full,13033,10
Eagle Pass,2018-10-01,October,Personal Vehicles,245605,10
Eagle Pass,2018-10-01,October,Rail Containers Full,14226,10
Eagle Pass,2018-10-01,October,Pedestrians,2551,10
Eagle Pass,2018-10-01,October,Trucks,15185,10
Eagle Pass,2018-10-01,October,Bus Passengers,2978,10
Eagle Pass,2018-10-01,October,Truck Containers Empty,2170,10
Eagle Pass,2018-10-01,October,Rail Containers Empty,17023,10
Eagle Pass,2018-09-01,September,Rail Containers Empty,15048,10
Eagle Pass,2018-09-01,September,Pedestrians,57516,10
Eagle Pass,2018-09-01,September,Rail Containers Full,13591,10
Eagle Pass,2018-09-01,September,Truck Containers Empty,1953,10
Eagle Pass,2018-09-01,September,Trucks,13154,10
Eagle Pass,2018-09-01,September,Bus Passengers,4500,10
Eagle Pass,2018-09-01,September,Personal Vehicles,231906,10
Eagle Pass,2018-09-01,September,Personal Vehicle Passengers,479153,10
Eagle Pass,2018-09-01,September,Truck Containers Full,11214,10
Eagle Pass,2018-08-01,August,Pedestrians,72245,10
Eagle Pass,2018-08-01,August,Rail Containers Empty,14740,10
Eagle Pass,2018-08-01,August,Personal Vehicles,242542,10
Eagle Pass,2018-08-01,August,Trucks,14516,10
Eagle Pass,2018-08-01,August,Truck Containers Full,12486,10
Eagle Pass,2018-08-01,August,Bus Passengers,9226,10
Eagle Pass,2018-08-01,August,Truck Containers Empty,2053,10
Eagle Pass,2018-08-01,August,Personal Vehicle Passengers,512964,10
Eagle Pass,2018-08-01,August,Rail Containers Full,12402,10
Eagle Pass,2018-07-01,July,Personal Vehicle Passengers,528628,10
Eagle Pass,2018-07-01,July,Rail Containers Empty,15733,10
Eagle Pass,2018-07-01,July,Pedestrians,74426,10
Eagle Pass,2018-07-01,July,Truck Containers Empty,2104,10
Eagle Pass,2018-07-01,July,Trucks,13734,10
Eagle Pass,2018-07-01,July,Bus Passengers,10462,10
Eagle Pass,2018-07-01,July,Truck Containers Full,11653,10
Eagle Pass,2018-07-01,July,Personal Vehicles,239419,10
Eagle Pass,2018-07-01,July,Rail Containers Full,13546,10
Eagle Pass,2018-06-01,June,Trucks,14312,10
Eagle Pass,2018-06-01,June,Pedestrians,56428,10
Eagle Pass,2018-06-01,June,Truck Containers Empty,2206,10
Eagle Pass,2018-06-01,June,Rail Containers Empty,16923,10
Eagle Pass,2018-06-01,June,Truck Containers Full,12125,10
Eagle Pass,2018-06-01,June,Personal Vehicles,235918,10
Eagle Pass,2018-06-01,June,Personal Vehicle Passengers,493979,10
Eagle Pass,2018-06-01,June,Bus Passengers,5907,10
Eagle Pass,2018-06-01,June,Rail Containers Full,14215,10
Eagle Pass,2018-05-01,May,Rail Containers Empty,19231,10
Eagle Pass,2018-05-01,May,Personal Vehicles,244448,10
Eagle Pass,2018-05-01,May,Truck Containers Full,12743,10
Eagle Pass,2018-05-01,May,Bus Passengers,5000,10
Eagle Pass,2018-05-01,May,Pedestrians,67551,10
Eagle Pass,2018-05-01,May,Trucks,15087,10
Eagle Pass,2018-05-01,May,Truck Containers Empty,2373,10
Eagle Pass,2018-05-01,May,Personal Vehicle Passengers,502368,10
Eagle Pass,2018-05-01,May,Rail Containers Full,12872,10
Eagle Pass,2018-04-01,April,Truck Containers Full,12316,10
Eagle Pass,2018-04-01,April,Trucks,14767,10
Eagle Pass,2018-04-01,April,Personal Vehicle Passengers,509503,10
Eagle Pass,2018-04-01,April,Bus Passengers,3509,10
Eagle Pass,2018-04-01,April,Rail Containers Empty,18132,10
Eagle Pass,2018-04-01,April,Personal Vehicles,243157,10
Eagle Pass,2018-04-01,April,Truck Containers Empty,2470,10
Eagle Pass,2018-04-01,April,Pedestrians,66383,10
Eagle Pass,2018-04-01,April,Rail Containers Full,12362,10
Eagle Pass,2018-03-01,March,Rail Containers Full,15074,10
Eagle Pass,2018-03-01,March,Truck Containers Full,12616,10
Eagle Pass,2018-03-01,March,Rail Containers Empty,16948,10
Eagle Pass,2018-03-01,March,Truck Containers Empty,2816,10
Eagle Pass,2018-03-01,March,Personal Vehicle Passengers,479440,10
Eagle Pass,2018-03-01,March,Bus Passengers,4147,10
Eagle Pass,2018-03-01,March,Personal Vehicles,222756,10
Eagle Pass,2018-03-01,March,Trucks,15402,10
Eagle Pass,2018-03-01,March,Pedestrians,95274,10
Eagle Pass,2018-02-01,February,Pedestrians,70424,10
Eagle Pass,2018-02-01,February,Bus Passengers,2066,10
Eagle Pass,2018-02-01,February,Rail Containers Full,12433,10
Eagle Pass,2018-02-01,February,Trucks,14182,10
Eagle Pass,2018-02-01,February,Truck Containers Empty,2450,10
Eagle Pass,2018-02-01,February,Personal Vehicle Passengers,390204,10
Eagle Pass,2018-02-01,February,Truck Containers Full,11767,10
Eagle Pass,2018-02-01,February,Personal Vehicles,189820,10
Eagle Pass,2018-02-01,February,Rail Containers Empty,15847,10
Eagle Pass,2018-01-01,January,Truck Containers Empty,2600,10
Eagle Pass,2018-01-01,January,Truck Containers Full,12423,10
Eagle Pass,2018-01-01,January,Rail Containers Full,11193,10
Eagle Pass,2018-01-01,January,Trucks,14977,10
Eagle Pass,2018-01-01,January,Bus Passengers,6462,10
Eagle Pass,2018-01-01,January,Pedestrians,75176,10
Eagle Pass,2018-01-01,January,Personal Vehicles,208146,10
Eagle Pass,2018-01-01,January,Personal Vehicle Passengers,442786,10
Eagle Pass,2018-01-01,January,Rail Containers Empty,14909,10
El Paso,2020-02-01,February,Bus Passengers,22909,11
El Paso,2020-02-01,February,Buses,1531,11
El Paso,2020-02-01,February,Pedestrians,489272,11
El Paso,2020-02-01,February,Personal Vehicle Passengers,1504954,11
El Paso,2020-02-01,February,Personal Vehicles,891337,11
El Paso,2020-02-01,February,Rail Containers Empty,4922,11
El Paso,2020-02-01,February,Rail Containers Full,2659,11
El Paso,2020-02-01,February,Truck Containers Empty,25435,11
El Paso,2020-02-01,February,Truck Containers Full,37230,11
El Paso,2020-02-01,February,Trucks,62892,11
El Paso,2020-01-01,January,Bus Passengers,35547,11
El Paso,2020-01-01,January,Buses,1857,11
El Paso,2020-01-01,January,Pedestrians,552882,11
El Paso,2020-01-01,January,Personal Vehicle Passengers,1593590,11
El Paso,2020-01-01,January,Personal Vehicles,924114,11
El Paso,2020-01-01,January,Rail Containers Empty,4331,11
El Paso,2020-01-01,January,Rail Containers Full,1775,11
El Paso,2020-01-01,January,Truck Containers Empty,28720,11
El Paso,2020-01-01,January,Truck Containers Full,37792,11
El Paso,2020-01-01,January,Trucks,67451,11
El Paso,2019-12-01,December,Bus Passengers,39745,11
El Paso,2019-12-01,December,Buses,1985,11
El Paso,2019-12-01,December,Pedestrians,620043,11
El Paso,2019-12-01,December,Personal Vehicle Passengers,1773122,11
El Paso,2019-12-01,December,Personal Vehicles,938792,11
El Paso,2019-12-01,December,Rail Containers Empty,5272,11
El Paso,2019-12-01,December,Rail Containers Full,2849,11
El Paso,2019-12-01,December,Truck Containers Empty,14451,11
El Paso,2019-12-01,December,Truck Containers Full,44040,11
El Paso,2019-12-01,December,Trucks,58125,11
El Paso,2019-11-01,November,Bus Passengers,23317,11
El Paso,2019-11-01,November,Buses,1502,11
El Paso,2019-11-01,November,Pedestrians,620342,11
El Paso,2019-11-01,November,Personal Vehicle Passengers,1578702,11
El Paso,2019-11-01,November,Personal Vehicles,877426,11
El Paso,2019-11-01,November,Rail Containers Empty,7261,11
El Paso,2019-11-01,November,Rail Containers Full,2350,11
El Paso,2019-11-01,November,Truck Containers Empty,15051,11
El Paso,2019-11-01,November,Truck Containers Full,50227,11
El Paso,2019-11-01,November,Trucks,64906,11
El Paso,2019-10-01,October,Bus Passengers,22607,11
El Paso,2019-10-01,October,Buses,1536,11
El Paso,2019-10-01,October,Pedestrians,668038,11
El Paso,2019-10-01,October,Personal Vehicle Passengers,1624273,11
El Paso,2019-10-01,October,Personal Vehicles,933425,11
El Paso,2019-10-01,October,Rail Containers Empty,7278,11
El Paso,2019-10-01,October,Rail Containers Full,2571,11
El Paso,2019-10-01,October,Truck Containers Empty,16411,11
El Paso,2019-10-01,October,Truck Containers Full,55782,11
El Paso,2019-10-01,October,Trucks,71749,11
El Paso,2019-09-01,September,Bus Passengers,21355,11
